,BHK,Rent,Size,City,Furnishing Status,Tenant Preferred,Bathroom
2936,1,8000,540,Hyderabad,Unfurnished,Family,1
2937,2,13000,1225,Hyderabad,Unfurnished,Bachelors,2
2938,3,15500,1430,Hyderabad,Furnished,Bachelors/Family,2
2939,2,30000,1200,Hyderabad,Furnished,Bachelors/Family,2
2940,2,10000,1197,Hyderabad,Unfurnished,Bachelors/Family,2
2941,2,18000,1150,Hyderabad,Semi-Furnished,Bachelors,2
2942,1,12000,500,Hyderabad,Semi-Furnished,Bachelors/Family,1
2943,2,9000,1200,Hyderabad,Semi-Furnished,Bachelors/Family,2
2944,1,6000,500,Hyderabad,Semi-Furnished,Bachelors/Family,2
2945,3,32000,1600,Hyderabad,Furnished,Bachelors/Family,3
2946,2,36000,1100,Hyderabad,Furnished,Bachelors/Family,2
2947,2,17000,1220,Hyderabad,Semi-Furnished,Bachelors/Family,2
2948,3,20000,1500,Hyderabad,Furnished,Bachelors/Family,3
2949,2,9500,850,Hyderabad,Unfurnished,Bachelors/Family,2
2950,2,7000,1000,Hyderabad,Unfurnished,Bachelors/Family,2
2951,2,19500,1140,Hyderabad,Furnished,Bachelors/Family,2
2952,3,14000,1400,Hyderabad,Semi-Furnished,Bachelors/Family,2
2953,2,16000,1350,Hyderabad,Semi-Furnished,Bachelors/Family,2
2954,2,13000,1250,Hyderabad,Unfurnished,Bachelors/Family,2
2955,2,12000,1300,Hyderabad,Unfurnished,Bachelors/Family,2
2956,2,12000,840,Hyderabad,Unfurnished,Bachelors/Family,2
2957,2,7500,1200,Hyderabad,Semi-Furnished,Bachelors/Family,2
2958,2,13000,700,Hyderabad,Furnished,Bachelors/Family,2
2959,2,22000,1100,Hyderabad,Furnished,Family,2
2960,2,18000,1000,Hyderabad,Semi-Furnished,Bachelors,2
2961,2,7000,1000,Hyderabad,Semi-Furnished,Bachelors/Family,3
2962,3,16500,1600,Hyderabad,Semi-Furnished,Family,3
2963,3,13000,1550,Hyderabad,Unfurnished,Bachelors,3
2964,1,6000,600,Hyderabad,Semi-Furnished,Bachelors/Family,1
2965,1,6000,500,Hyderabad,Semi-Furnished,Bachelors/Family,1
2966,2,21000,1100,Hyderabad,Semi-Furnished,Bachelors/Family,2
2967,3,10000,1000,Hyderabad,Furnished,Family,2
2968,2,12000,1000,Hyderabad,Semi-Furnished,Bachelors/Family,2
2969,2,15000,1300,Hyderabad,Semi-Furnished,Bachelors/Family,2
2970,2,9000,950,Hyderabad,Unfurnished,Bachelors/Family,2
2971,2,10000,1000,Hyderabad,Semi-Furnished,Bachelors,2
2972,2,8000,1200,Hyderabad,Unfurnished,Bachelors/Family,2
2973,2,8000,550,Hyderabad,Unfurnished,Bachelors/Family,2
2974,2,7500,800,Hyderabad,Semi-Furnished,Bachelors/Family,2
2975,2,15500,1100,Hyderabad,Semi-Furnished,Bachelors/Family,2
2976,3,26000,1450,Hyderabad,Semi-Furnished,Family,2
2977,1,8000,550,Hyderabad,Semi-Furnished,Bachelors/Family,1
2978,2,12000,933,Hyderabad,Unfurnished,Bachelors,2
2979,3,15000,1100,Hyderabad,Semi-Furnished,Bachelors/Family,2
2980,2,10000,1030,Hyderabad,Semi-Furnished,Family,2
2981,3,20000,1150,Hyderabad,Semi-Furnished,Family,3
2982,2,12500,850,Hyderabad,Unfurnished,Bachelors,2
2983,2,18000,1000,Hyderabad,Unfurnished,Bachelors/Family,2
2984,3,21000,1400,Hyderabad,Semi-Furnished,Family,3
2985,2,12000,1440,Hyderabad,Semi-Furnished,Bachelors/Family,2
2986,3,28000,1600,Hyderabad,Semi-Furnished,Bachelors/Family,3
2987,2,10000,1200,Hyderabad,Unfurnished,Bachelors,2
2988,1,32000,1050,Hyderabad,Furnished,Bachelors,1
2989,1,7000,400,Hyderabad,Unfurnished,Bachelors/Family,1
2990,2,30000,1350,Hyderabad,Semi-Furnished,Bachelors,2
2991,1,9000,800,Hyderabad,Unfurnished,Bachelors/Family,1
2992,2,15000,1000,Hyderabad,Unfurnished,Bachelors,2
2993,2,18000,1100,Hyderabad,Unfurnished,Bachelors/Family,2
2994,3,25000,1480,Hyderabad,Furnished,Bachelors/Family,3
2995,1,8500,700,Hyderabad,Unfurnished,Bachelors/Family,1
2996,3,20000,1500,Hyderabad,Furnished,Bachelors/Family,2
2997,2,12500,900,Hyderabad,Semi-Furnished,Bachelors/Family,2
2998,3,25000,1250,Hyderabad,Semi-Furnished,Bachelors/Family,2
2999,2,10000,1100,Hyderabad,Unfurnished,Bachelors/Family,3
3000,3,18000,1300,Hyderabad,Semi-Furnished,Bachelors,2
3001,3,12000,1275,Hyderabad,Unfurnished,Bachelors/Family,2
3002,3,13000,1265,Hyderabad,Semi-Furnished,Bachelors/Family,3
3003,1,13000,700,Hyderabad,Unfurnished,Bachelors,1
3004,2,25000,1150,Hyderabad,Furnished,Bachelors/Family,2
3005,2,9000,850,Hyderabad,Semi-Furnished,Family,2
3006,2,10000,1285,Hyderabad,Semi-Furnished,Bachelors/Family,2
3007,2,20000,1000,Hyderabad,Semi-Furnished,Bachelors/Family,3
3008,1,13500,700,Hyderabad,Semi-Furnished,Bachelors/Family,1
3009,3,21000,1100,Hyderabad,Semi-Furnished,Bachelors/Family,2
3010,2,10000,1000,Hyderabad,Semi-Furnished,Bachelors/Family,2
3011,2,10000,800,Hyderabad,Unfurnished,Bachelors/Family,2
3012,2,24000,1350,Hyderabad,Semi-Furnished,Bachelors/Family,2
3013,2,13000,1100,Hyderabad,Semi-Furnished,Bachelors/Family,2
3014,2,8000,840,Hyderabad,Unfurnished,Bachelors/Family,2
3015,2,55000,1325,Hyderabad,Furnished,Bachelors/Family,2
3016,3,32000,1250,Hyderabad,Semi-Furnished,Bachelors/Family,3
3017,2,8500,1050,Hyderabad,Unfurnished,Bachelors/Family,2
3018,3,12000,1200,Hyderabad,Semi-Furnished,Bachelors/Family,2
3019,3,15000,1500,Hyderabad,Semi-Furnished,Bachelors/Family,3
3020,2,10000,1200,Hyderabad,Furnished,Bachelors/Family,2
3021,2,39000,1283,Hyderabad,Unfurnished,Bachelors,2
3022,1,9000,600,Hyderabad,Semi-Furnished,Bachelors/Family,1
3023,3,25000,1500,Hyderabad,Semi-Furnished,Family,3
3024,1,14000,540,Hyderabad,Unfurnished,Bachelors,1
3025,2,15000,1100,Hyderabad,Unfurnished,Bachelors/Family,2
3026,2,8000,1350,Hyderabad,Unfurnished,Bachelors,2
3027,1,6000,400,Hyderabad,Unfurnished,Bachelors/Family,1
3028,2,16000,400,Hyderabad,Unfurnished,Bachelors/Family,3
3029,1,7000,500,Hyderabad,Unfurnished,Bachelors/Family,1
3030,2,8000,1150,Hyderabad,Unfurnished,Bachelors/Family,2
3031,3,10000,1100,Hyderabad,Semi-Furnished,Bachelors/Family,1
3032,3,15000,1360,Hyderabad,Semi-Furnished,Bachelors/Family,3
3033,1,6500,400,Hyderabad,Unfurnished,Bachelors/Family,1
3034,2,25000,1150,Hyderabad,Unfurnished,Bachelors/Family,2
3035,2,12000,700,Hyderabad,Semi-Furnished,Bachelors/Family,2
3036,2,20000,500,Hyderabad,Semi-Furnished,Bachelors/Family,2
3037,2,9000,900,Hyderabad,Semi-Furnished,Bachelors/Family,2
3038,3,30000,1500,Hyderabad,Semi-Furnished,Bachelors/Family,2
3039,3,15500,1600,Hyderabad,Semi-Furnished,Family,3
3040,2,10500,1300,Hyderabad,Unfurnished,Bachelors/Family,2
3041,3,16000,1305,Hyderabad,Semi-Furnished,Bachelors/Family,2
3042,2,15000,600,Hyderabad,Furnished,Bachelors/Family,2
3043,2,21000,1130,Hyderabad,Unfurnished,Bachelors,2
3044,1,9000,890,Hyderabad,Semi-Furnished,Bachelors,1
3045,1,6500,650,Hyderabad,Unfurnished,Bachelors/Family,1
3046,2,6000,600,Hyderabad,Unfurnished,Bachelors/Family,1
3047,2,45000,1350,Hyderabad,Furnished,Bachelors,2
3048,2,15000,1050,Hyderabad,Unfurnished,Bachelors/Family,2
3049,2,16000,1600,Hyderabad,Unfurnished,Bachelors/Family,3
3050,2,15000,1100,Hyderabad,Semi-Furnished,Bachelors/Family,2
3051,1,9000,750,Hyderabad,Unfurnished,Bachelors/Family,1
3052,2,6500,600,Hyderabad,Unfurnished,Bachelors/Family,2
3053,2,12000,550,Hyderabad,Unfurnished,Bachelors/Family,2
3054,2,16000,1050,Hyderabad,Semi-Furnished,Bachelors/Family,2
3055,2,15000,800,Hyderabad,Semi-Furnished,Bachelors/Family,2
3056,2,8000,1100,Hyderabad,Unfurnished,Bachelors/Family,2
3057,2,22000,1230,Hyderabad,Semi-Furnished,Family,2
3058,1,6200,500,Hyderabad,Unfurnished,Bachelors/Family,1
3059,2,9000,1156,Hyderabad,Unfurnished,Bachelors,2
3060,2,15000,1250,Hyderabad,Semi-Furnished,Bachelors,2
3061,3,15000,900,Hyderabad,Semi-Furnished,Bachelors/Family,3
3062,1,6800,650,Hyderabad,Unfurnished,Bachelors/Family,1
3063,2,12000,1500,Hyderabad,Furnished,Bachelors/Family,2
3064,2,12000,900,Hyderabad,Semi-Furnished,Bachelors/Family,2
3065,2,18000,990,Hyderabad,Furnished,Bachelors/Family,2
3066,2,15000,900,Hyderabad,Furnished,Bachelors/Family,2
3067,2,10500,1050,Hyderabad,Unfurnished,Bachelors/Family,2
3068,3,37000,1550,Hyderabad,Semi-Furnished,Bachelors/Family,3
3069,3,25000,1600,Hyderabad,Semi-Furnished,Bachelors/Family,3
3070,2,14000,1250,Hyderabad,Unfurnished,Bachelors/Family,2
3071,2,10000,700,Hyderabad,Semi-Furnished,Bachelors/Family,1
3072,2,12500,1100,Hyderabad,Semi-Furnished,Bachelors/Family,2
3073,2,15000,850,Hyderabad,Semi-Furnished,Bachelors/Family,1
3074,1,8000,520,Hyderabad,Semi-Furnished,Bachelors/Family,1
3075,2,7000,800,Hyderabad,Unfurnished,Bachelors/Family,2
3076,2,8500,1060,Hyderabad,Semi-Furnished,Bachelors/Family,2
3077,2,8000,900,Hyderabad,Furnished,Bachelors/Family,1
3078,3,8000,1100,Hyderabad,Semi-Furnished,Bachelors/Family,1
3079,2,45000,1492,Hyderabad,Semi-Furnished,Bachelors/Family,2
3080,3,9000,1100,Hyderabad,Semi-Furnished,Bachelors/Family,1
3081,2,9000,1100,Hyderabad,Unfurnished,Bachelors/Family,2
3082,1,9000,600,Hyderabad,Furnished,Bachelors/Family,1
3083,2,18000,940,Hyderabad,Semi-Furnished,Bachelors/Family,2
3084,1,9500,800,Hyderabad,Semi-Furnished,Bachelors/Family,1
3085,2,7500,1350,Hyderabad,Unfurnished,Bachelors/Family,2
3086,2,12500,1250,Hyderabad,Unfurnished,Bachelors/Family,3
3087,2,7500,853,Hyderabad,Semi-Furnished,Bachelors/Family,2
3088,1,8000,800,Hyderabad,Furnished,Bachelors/Family,1
3089,2,20000,1200,Hyderabad,Semi-Furnished,Bachelors/Family,1
3090,2,19000,1100,Hyderabad,Semi-Furnished,Bachelors/Family,2
3091,1,14000,550,Hyderabad,Unfurnished,Bachelors,1
3092,2,18500,920,Hyderabad,Semi-Furnished,Family,2
3093,3,38000,1400,Hyderabad,Semi-Furnished,Bachelors/Family,2
3094,1,25000,700,Hyderabad,Semi-Furnished,Bachelors/Family,2
3095,2,25000,1050,Hyderabad,Furnished,Bachelors/Family,2
3096,2,11000,1125,Hyderabad,Unfurnished,Bachelors,2
3097,1,7500,1000,Hyderabad,Unfurnished,Bachelors/Family,1
3098,2,10000,900,Hyderabad,Semi-Furnished,Bachelors/Family,2
3099,2,11000,1250,Hyderabad,Semi-Furnished,Bachelors/Family,3
3100,2,21000,1020,Hyderabad,Furnished,Bachelors/Family,2
3101,3,15000,1270,Hyderabad,Furnished,Family,2
3102,1,7500,600,Hyderabad,Unfurnished,Bachelors/Family,1
3103,1,6500,500,Hyderabad,Unfurnished,Bachelors,1
3104,2,11000,1200,Hyderabad,Semi-Furnished,Bachelors/Family,2
3105,2,11000,950,Hyderabad,Unfurnished,Bachelors/Family,2
3106,2,17000,1200,Hyderabad,Unfurnished,Bachelors,2
3107,2,16000,1100,Hyderabad,Semi-Furnished,Bachelors/Family,2
3108,3,18000,1400,Hyderabad,Semi-Furnished,Bachelors/Family,2
3109,2,23000,1250,Hyderabad,Semi-Furnished,Bachelors/Family,2
3110,1,16500,650,Hyderabad,Furnished,Bachelors/Family,1
3111,3,25000,1545,Hyderabad,Furnished,Bachelors/Family,2
3112,1,13000,700,Hyderabad,Unfurnished,Bachelors/Family,2
3113,2,12000,1600,Hyderabad,Unfurnished,Bachelors/Family,2
3114,2,6500,920,Hyderabad,Unfurnished,Bachelors/Family,2
3115,2,13000,1115,Hyderabad,Unfurnished,Family,2
3116,3,17500,1000,Hyderabad,Semi-Furnished,Family,2
3117,1,9000,600,Hyderabad,Unfurnished,Bachelors/Family,2
3118,3,25000,1500,Hyderabad,Semi-Furnished,Bachelors/Family,3
3119,3,25000,1250,Hyderabad,Semi-Furnished,Bachelors/Family,3
3120,1,13000,800,Hyderabad,Semi-Furnished,Bachelors/Family,1
3121,3,20000,1450,Hyderabad,Unfurnished,Bachelors/Family,2
3122,2,15000,1150,Hyderabad,Unfurnished,Bachelors/Family,2
3123,1,12000,700,Hyderabad,Semi-Furnished,Bachelors/Family,1
3124,2,9500,1250,Hyderabad,Furnished,Bachelors/Family,2
3125,1,10000,500,Hyderabad,Unfurnished,Bachelors/Family,1
3126,3,16000,1550,Hyderabad,Unfurnished,Bachelors/Family,3
3127,2,20000,1000,Hyderabad,Unfurnished,Bachelors/Family,2
3128,2,10000,1200,Hyderabad,Unfurnished,Family,2
3129,2,13000,1200,Hyderabad,Unfurnished,Bachelors/Family,2
3130,2,17000,1200,Hyderabad,Semi-Furnished,Bachelors,2
3131,2,10000,1100,Hyderabad,Furnished,Family,2
3132,1,11000,550,Hyderabad,Furnished,Bachelors/Family,1
3133,2,15000,600,Hyderabad,Unfurnished,Bachelors/Family,1
3134,2,15000,1205,Hyderabad,Furnished,Bachelors/Family,2
3135,2,9500,1200,Hyderabad,Semi-Furnished,Bachelors/Family,1
3136,1,8500,500,Hyderabad,Unfurnished,Bachelors/Family,1
3137,2,15000,1180,Hyderabad,Semi-Furnished,Bachelors/Family,2
3138,2,11500,675,Hyderabad,Unfurnished,Bachelors,2
3139,3,13000,1450,Hyderabad,Unfurnished,Bachelors/Family,2
3140,1,6000,500,Hyderabad,Unfurnished,Bachelors,1
3141,1,8000,800,Hyderabad,Unfurnished,Bachelors/Family,1
3142,2,15000,1280,Hyderabad,Unfurnished,Bachelors/Family,3
3143,2,9000,920,Hyderabad,Semi-Furnished,Bachelors/Family,2
3144,2,16000,770,Hyderabad,Semi-Furnished,Bachelors/Family,2
3145,2,12000,1500,Hyderabad,Unfurnished,Bachelors,2
3146,2,14500,1100,Hyderabad,Semi-Furnished,Bachelors/Family,2
3147,1,15500,1000,Hyderabad,Semi-Furnished,Bachelors/Family,1
3148,2,8000,900,Hyderabad,Semi-Furnished,Bachelors,2
3149,2,16000,1000,Hyderabad,Furnished,Bachelors/Family,2
3150,2,15000,1300,Hyderabad,Semi-Furnished,Bachelors,2
3151,3,32000,1560,Hyderabad,Semi-Furnished,Bachelors/Family,3
3152,2,16000,1100,Hyderabad,Furnished,Bachelors,2
3153,2,20000,1170,Hyderabad,Unfurnished,Bachelors/Family,2
3154,1,9000,550,Hyderabad,Unfurnished,Bachelors/Family,1
3155,2,11000,1000,Hyderabad,Unfurnished,Bachelors/Family,2
3156,2,12500,1100,Hyderabad,Furnished,Bachelors/Family,2
3157,2,26000,1160,Hyderabad,Furnished,Family,2
3158,2,8000,800,Hyderabad,Furnished,Bachelors/Family,2
3159,2,14000,1200,Hyderabad,Unfurnished,Bachelors/Family,2
3160,3,15000,1422,Hyderabad,Semi-Furnished,Bachelors/Family,3
3161,2,7000,1200,Hyderabad,Unfurnished,Bachelors/Family,2
3162,2,16000,1080,Hyderabad,Semi-Furnished,Bachelors/Family,2
3163,2,18000,1100,Hyderabad,Semi-Furnished,Bachelors/Family,2
3164,2,20000,700,Hyderabad,Unfurnished,Bachelors/Family,2
3165,2,18000,1150,Hyderabad,Semi-Furnished,Bachelors/Family,2
3166,2,19000,1124,Hyderabad,Furnished,Bachelors/Family,2
3167,1,7000,650,Hyderabad,Semi-Furnished,Bachelors/Family,1
3168,2,10000,1125,Hyderabad,Unfurnished,Bachelors,2
3169,2,9000,850,Hyderabad,Semi-Furnished,Bachelors/Family,2
3170,2,30000,1140,Hyderabad,Furnished,Family,2
3171,2,20000,1350,Hyderabad,Semi-Furnished,Bachelors,2
3172,1,6500,600,Hyderabad,Unfurnished,Bachelors/Family,1
3173,2,9000,1050,Hyderabad,Unfurnished,Bachelors/Family,2
3174,3,20000,1100,Hyderabad,Semi-Furnished,Bachelors/Family,3
3175,2,8000,1200,Hyderabad,Semi-Furnished,Bachelors/Family,2
3176,3,22000,1450,Hyderabad,Semi-Furnished,Bachelors/Family,2
3177,2,17000,1000,Hyderabad,Semi-Furnished,Family,2
3178,1,7500,650,Hyderabad,Semi-Furnished,Bachelors,1
3179,1,7500,850,Hyderabad,Semi-Furnished,Bachelors,1
3180,2,12000,950,Hyderabad,Furnished,Bachelors/Family,2
3181,2,6000,900,Hyderabad,Unfurnished,Bachelors/Family,2
3182,2,25000,1200,Hyderabad,Unfurnished,Family,2
3183,2,13000,1350,Hyderabad,Unfurnished,Bachelors/Family,2
3184,2,12500,800,Hyderabad,Unfurnished,Bachelors/Family,2
3185,4,16000,1000,Hyderabad,Semi-Furnished,Bachelors/Family,2
3186,2,12000,1200,Hyderabad,Unfurnished,Bachelors/Family,2
3187,3,20000,1600,Hyderabad,Semi-Furnished,Family,3
3188,2,12000,980,Hyderabad,Unfurnished,Bachelors/Family,2
3189,2,17000,1000,Hyderabad,Semi-Furnished,Bachelors/Family,2
3190,1,8000,850,Hyderabad,Unfurnished,Bachelors/Family,1
3191,2,17000,840,Hyderabad,Furnished,Bachelors/Family,2
3192,2,15000,600,Hyderabad,Unfurnished,Bachelors,1
3193,1,9000,650,Hyderabad,Furnished,Bachelors/Family,1
3194,2,13000,1500,Hyderabad,Unfurnished,Family,2
3195,2,13000,950,Hyderabad,Unfurnished,Bachelors/Family,2
3196,2,7000,900,Hyderabad,Unfurnished,Bachelors/Family,1
3197,3,18000,1450,Hyderabad,Semi-Furnished,Family,3
3198,3,35000,1250,Hyderabad,Furnished,Bachelors,2
3199,3,15000,1500,Hyderabad,Semi-Furnished,Family,3
3200,2,17000,855,Hyderabad,Unfurnished,Bachelors,2
3201,2,25000,1040,Hyderabad,Unfurnished,Bachelors,2
3202,2,12000,1350,Hyderabad,Unfurnished,Bachelors/Family,2
3203,3,45000,1500,Hyderabad,Semi-Furnished,Family,2
